35.4675602,-97.5164276
35.4675602,-97.5164276
35.4675602,-97.5164276
35.4675602,-97.5164276
35.4675602,-97.5164276
35.4675602,-97.5164276
35.4675602,-97.5164276
35.4675602,-97.5164276
35.4675602,-97.5164276
35.4675602,-97.5164276
35.4675602,-97.5164276
35.4675602,-97.5164276
35.4675602,-97.5164276
35.4675602,-97.5164276
35.4675602,-97.5164276
35.4675602,-97.5164276
35.4675602,-97.5164276
35.4675602,-97.5164276
35.4675602,-97.5164276
35.4675602,-97.5164276
35.4675602,-97.5164276
35.4675602,-97.5164276
35.4675602,-97.5164276
35.4675602,-97.5164276
35.4675602,-97.5164276
35.4675602,-97.5164276
35.4675602,-97.5164276
35.4675602,-97.5164276
35.4675602,-97.5164276
35.4675602,-97.5164276
35.4675602,-97.5164276
35.4675602,-97.5164276
35.4675602,-97.5164276
35.4675602,-97.5164276
35.4675602,-97.5164276
35.4675602,-97.5164276
35.4675602,-97.5164276
35.4675602,-97.5164276
35.4675602,-97.5164276
35.4675602,-97.5164276
35.4675602,-97.5164276
35.4675602,-97.5164276
35.4675602,-97.5164276
35.4675602,-97.5164276
35.4675602,-97.5164276
35.4675602,-97.5164276
35.4675602,-97.5164276
35.4675602,-97.5164276
35.4675602,-97.5164276
35.4675602,-97.5164276
35.4675602,-97.5164276
35.4675602,-97.5164276
35.4675602,-97.5164276
35.4675602,-97.5164276
35.4675602,-97.5164276
35.4675602,-97.5164276
35.4675602,-97.5164276
35.4675602,-97.5164276
35.4675602,-97.5164276
35.4675602,-97.5164276
35.4675602,-97.5164276
35.4675602,-97.5164276
35.4675602,-97.5164276
35.4675602,-97.5164276
35.4675602,-97.5164276
35.4675602,-97.5164276
35.4675602,-97.5164276
35.4675602,-97.5164276
35.4675602,-97.5164276
35.4675602,-97.5164276
35.4675602,-97.5164276
35.4675602,-97.5164276
35.4675602,-97.5164276
35.4675602,-97.5164276
35.4675602,-97.5164276
35.4675602,-97.5164276
35.4675602,-97.5164276
35.4675602,-97.5164276
35.4675602,-97.5164276
35.4675602,-97.5164276
35.4675602,-97.5164276
35.4675602,-97.5164276
35.4675602,-97.5164276
35.4675602,-97.5164276
35.4675602,-97.5164276
35.4675602,-97.5164276
35.4675602,-97.5164276
35.4675602,-97.5164276
35.4675602,-97.5164276
35.4675602,-97.5164276
35.4675602,-97.5164276
35.4675602,-97.5164276
35.4675602,-97.5164276
35.4675602,-97.5164276
35.4675602,-97.5164276
35.4675602,-97.5164276
35.4675602,-97.5164276
35.4675602,-97.5164276
35.4675602,-97.5164276
35.4675602,-97.5164276
35.4675602,-97.5164276
35.4675602,-97.5164276
35.4675602,-97.5164276
35.4675602,-97.5164276
35.4675602,-97.5164276
35.4675602,-97.5164276
35.4675602,-97.5164276
35.4675602,-97.5164276
35.4675602,-97.5164276
35.4675602,-97.5164276
35.4675602,-97.5164276
35.4675602,-97.5164276
35.4675602,-97.5164276
35.4675602,-97.5164276
35.4675602,-97.5164276
35.4675602,-97.5164276
35.4675602,-97.5164276
35.4675602,-97.5164276
35.4675602,-97.5164276
35.4675602,-97.5164276
35.4675602,-97.5164276
35.4675602,-97.5164276
35.4675602,-97.5164276
35.4675602,-97.5164276
35.4675602,-97.5164276
35.4675602,-97.5164276
35.4675602,-97.5164276
35.4675602,-97.5164276
35.4675602,-97.5164276
35.4675602,-97.5164276
35.4675602,-97.5164276
35.4675602,-97.5164276
35.4675602,-97.5164276
35.4675602,-97.5164276
35.4675602,-97.5164276
35.4675602,-97.5164276
35.4675602,-97.5164276
35.4675602,-97.5164276
35.4675602,-97.5164276
35.4675602,-97.5164276
35.4675602,-97.5164276
35.4675602,-97.5164276
35.4675602,-97.5164276
35.4675602,-97.5164276
35.4675602,-97.5164276
35.4675602,-97.5164276
35.4675602,-97.5164276
35.4675602,-97.5164276
35.4675602,-97.5164276
35.4675602,-97.5164276
35.4675602,-97.5164276
35.4675602,-97.5164276
35.4675602,-97.5164276
35.4675602,-97.5164276
35.4675602,-97.5164276
37.7749295,-122.4194155
37.7749295,-122.4194155
37.7749295,-122.4194155
37.7749295,-122.4194155
37.7749295,-122.4194155
37.7749295,-122.4194155
37.7749295,-122.4194155
37.7749295,-122.4194155
37.7749295,-122.4194155
37.7749295,-122.4194155
37.7749295,-122.4194155
37.7749295,-122.4194155
37.7749295,-122.4194155
37.7749295,-122.4194155
37.7749295,-122.4194155
37.7749295,-122.4194155
37.7749295,-122.4194155
37.7749295,-122.4194155
37.7749295,-122.4194155
37.7749295,-122.4194155
37.7749295,-122.4194155
37.7749295,-122.4194155
37.7749295,-122.4194155
37.7749295,-122.4194155
37.7749295,-122.4194155
37.7749295,-122.4194155
37.7749295,-122.4194155
37.7749295,-122.4194155
37.7749295,-122.4194155
37.7749295,-122.4194155
37.7749295,-122.4194155
37.7749295,-122.4194155
37.7749295,-122.4194155
37.7749295,-122.4194155
37.7749295,-122.4194155
37.7749295,-122.4194155
37.7749295,-122.4194155
37.7749295,-122.4194155
37.7749295,-122.4194155
37.7749295,-122.4194155
37.7749295,-122.4194155
37.7749295,-122.4194155
37.7749295,-122.4194155
37.7749295,-122.4194155
37.7749295,-122.4194155
37.7749295,-122.4194155
37.7749295,-122.4194155
37.7749295,-122.4194155
37.7749295,-122.4194155
37.7749295,-122.4194155
37.7749295,-122.4194155
37.7749295,-122.4194155
37.7749295,-122.4194155
37.7749295,-122.4194155
37.7749295,-122.4194155
37.7749295,-122.4194155
37.7749295,-122.4194155
37.7749295,-122.4194155
37.7749295,-122.4194155
37.7749295,-122.4194155
37.7749295,-122.4194155
37.7749295,-122.4194155
37.7749295,-122.4194155
37.7749295,-122.4194155
37.7749295,-122.4194155
37.7749295,-122.4194155
37.7749295,-122.4194155
37.7749295,-122.4194155
37.7749295,-122.4194155
37.7749295,-122.4194155
37.7749295,-122.4194155
37.7749295,-122.4194155
37.7749295,-122.4194155
37.7749295,-122.4194155
37.7749295,-122.4194155
37.7749295,-122.4194155
37.7749295,-122.4194155
37.7749295,-122.4194155
37.7749295,-122.4194155
37.7749295,-122.4194155
